URL,age,default,balance,housing,loan,day,duration,campaign,pdays,previous,label
2162,51,0,260,0,0,19,137,2,-1,0,1
2163,40,0,-1,0,0,7,173,1,-1,0,1
2164,51,0,1490,1,0,18,227,2,-1,0,1
2165,38,0,497,1,1,19,88,5,-1,0,1
2166,35,0,1707,1,0,2,426,3,-1,0,1
2167,47,0,826,1,0,18,195,3,112,8,1
2168,45,0,907,0,0,18,230,8,-1,0,1
2169,40,0,1836,1,0,12,750,2,-1,0,0
2170,29,0,404,0,0,30,413,3,-1,0,1
2171,52,0,907,1,0,4,104,2,-1,0,1
2172,26,0,18,1,1,5,138,1,-1,0,1
2173,31,0,-495,1,0,29,334,2,-1,0,1
2174,55,0,1210,1,0,30,868,1,-1,0,1
2175,35,0,819,1,0,14,102,14,-1,0,1
2176,56,0,442,0,0,28,77,3,-1,0,1
2177,28,0,-46,1,0,1,199,1,92,14,0
2178,27,0,671,1,0,7,332,2,-1,0,1
2179,30,0,371,0,0,7,124,2,-1,0,1
2180,51,0,-3,0,0,25,91,9,-1,0,1
2181,33,0,11,1,0,4,104,3,-1,0,1
2182,32,0,33,1,0,18,125,1,368,4,1
2183,43,0,104,1,0,18,635,3,-1,0,0
2184,46,0,174,0,1,15,90,1,-1,0,1
2185,32,0,3107,1,1,25,310,1,-1,0,1
2186,40,0,1438,1,0,6,207,1,351,2,1
2187,39,0,1367,0,0,12,43,1,-1,0,1
2188,51,0,-11,0,0,16,126,4,-1,0,1
2189,46,0,1693,1,0,25,137,1,97,1,1
2190,43,0,778,1,1,15,284,5,-1,0,1
2191,36,0,837,0,0,28,68,6,-1,0,1
2192,48,0,363,0,0,18,67,1,-1,0,1
2193,26,0,236,1,1,18,8,2,-1,0,1
2194,39,0,0,1,0,11,62,1,-1,0,1
2195,47,0,-50,0,1,7,175,1,-1,0,1
2196,23,0,4,1,0,13,395,2,-1,0,0
2197,54,0,26306,1,0,11,27,1,84,3,1
2198,38,0,46,1,1,6,195,1,-1,0,1
2199,33,0,575,0,1,4,254,2,-1,0,1
2200,35,0,148,0,1,8,199,1,-1,0,1
2201,52,0,431,0,0,26,73,17,-1,0,1
2202,25,0,777,1,0,14,351,1,-1,0,1
2203,29,0,199,1,1,7,1689,4,-1,0,0
2204,35,0,3552,0,0,21,267,1,-1,0,1
2205,49,0,47,0,0,5,234,2,-1,0,1
2206,41,0,3823,0,0,26,234,10,-1,0,1
2207,32,0,138,0,0,20,94,4,-1,0,1
2208,29,0,1117,1,0,8,77,2,-1,0,1
2209,28,0,1325,1,0,15,242,1,-1,0,1
2210,59,0,0,0,0,18,247,4,-1,0,1
2211,34,0,4343,0,0,9,85,4,-1,0,1
2212,55,0,1598,0,0,22,607,4,-1,0,1
2213,34,0,3301,1,0,17,485,2,227,4,0
2214,24,0,822,0,0,27,184,1,91,2,0
2215,42,0,-280,1,0,26,258,1,-1,0,1
2216,34,0,1534,1,0,16,156,1,147,7,1
2217,34,0,1671,0,0,21,160,1,-1,0,1
2218,51,0,2007,0,0,16,1021,1,-1,0,1
2219,58,0,0,1,0,31,5,25,-1,0,1
2220,44,0,2776,1,0,27,701,1,-1,0,0
2221,33,0,139,1,1,18,732,2,291,5,0
2222,34,0,573,0,0,10,122,1,-1,0,1
2223,34,0,475,1,0,7,559,1,-1,0,1
2224,42,0,47,1,1,8,141,1,-1,0,1
2225,46,0,2154,1,0,21,87,4,-1,0,1
2226,31,0,96,0,0,5,577,1,-1,0,1
2227,39,0,83,1,0,11,193,2,-1,0,1
2228,34,0,6766,0,0,28,210,5,-1,0,1
2229,47,0,3973,0,0,6,732,2,-1,0,1
2230,42,0,372,1,1,6,121,2,-1,0,1
2231,48,0,-552,0,1,21,150,2,-1,0,1
2232,30,0,48,0,0,21,140,1,-1,0,1
2233,38,0,7696,1,0,20,386,2,-1,0,1
2234,24,0,4500,1,0,11,733,2,-1,0,0
2235,34,0,1,1,0,19,108,1,-1,0,1
2236,46,0,46,0,1,17,80,1,152,1,1
2237,32,1,-18,1,0,12,155,3,-1,0,1
2238,46,0,451,1,1,13,389,4,-1,0,1
2239,26,0,479,1,0,9,133,3,-1,0,1
2240,42,0,0,1,0,21,328,6,-1,0,1
2241,50,0,1130,1,0,23,119,2,-1,0,1
2242,41,0,389,1,0,16,87,6,-1,0,1
2243,34,0,10,0,1,18,162,1,173,3,1
2244,32,0,401,1,0,15,294,2,-1,0,1
2245,58,0,145,1,1,16,128,2,-1,0,1
2246,45,0,115,1,0,6,108,1,-1,0,1
2247,28,0,89,1,1,6,172,2,-1,0,1
2248,35,0,94,1,1,14,208,5,-1,0,1
2249,39,0,1438,1,0,20,212,2,-1,0,1
2250,49,0,780,0,0,8,148,1,871,2,1
2251,50,0,207,1,0,4,99,1,-1,0,1
2252,37,0,238,0,0,3,185,1,92,1,0
2253,45,0,2433,0,0,6,133,2,-1,0,1
2254,30,0,1924,0,0,6,170,1,-1,0,1
2255,48,0,-471,1,0,19,668,7,-1,0,1
2256,36,0,1531,1,0,8,81,3,170,1,1
2257,41,0,764,0,0,12,230,2,-1,0,1
2258,55,0,383,0,0,5,287,1,-1,0,1
2259,70,0,3782,0,0,16,618,1,-1,0,1
2260,41,0,326,1,0,5,788,1,-1,0,0
2261,47,0,691,0,0,6,285,6,-1,0,1
2262,34,0,0,0,0,21,163,2,-1,0,1
2263,33,0,99,0,0,8,159,1,-1,0,1
2264,58,0,502,1,0,12,197,2,370,3,1
2265,51,0,-15,0,0,25,212,2,-1,0,1
2266,45,0,1929,1,0,29,44,15,-1,0,1
2267,55,0,0,0,0,23,180,2,238,3,1
2268,30,0,185,0,0,26,11,1,-1,0,1
2269,33,0,-424,1,0,26,863,1,-1,0,1
2270,27,0,0,1,0,7,388,7,-1,0,1
2271,59,0,319,1,0,5,143,3,-1,0,1
2272,34,0,171,1,0,7,191,1,294,1,1
2273,47,0,-1148,1,1,27,62,2,-1,0,1
2274,44,0,-11,1,0,9,13,1,-1,0,1
2275,35,0,0,1,0,13,1073,1,-1,0,0
2276,45,0,-206,1,0,6,337,2,-1,0,1
2277,42,0,704,1,1,31,88,10,-1,0,1
2278,38,0,1931,0,0,2,167,1,298,10,1
2279,34,0,943,0,0,29,96,4,-1,0,1
2280,35,0,327,1,0,13,537,3,-1,0,1
2281,29,0,-105,1,0,27,5,3,-1,0,1
2282,58,0,983,0,0,5,139,1,-1,0,1
2283,44,0,787,1,0,30,570,2,-1,0,1
2284,45,0,0,1,0,29,100,3,-1,0,1
2285,43,0,3060,1,0,15,253,2,-1,0,1
2286,44,0,5780,1,0,1,525,2,-1,0,1
2287,30,0,790,0,0,20,696,3,-1,0,1
2288,38,0,1449,0,0,26,535,6,-1,0,1
2289,50,0,1412,0,0,6,131,3,-1,0,1
2290,21,0,681,0,0,20,6,1,-1,0,1
2291,38,0,228,1,0,5,105,1,-1,0,1
2292,42,0,0,0,0,19,370,1,-1,0,1
2293,45,0,2087,0,0,29,29,14,-1,0,1
2294,34,0,2,1,1,5,184,1,167,6,1
2295,48,0,197,0,1,3,47,2,222,3,1
2296,34,0,0,0,1,2,193,4,-1,0,1
2297,32,0,1905,1,0,16,709,2,-1,0,0
2298,35,0,118,0,0,6,358,2,-1,0,1
2299,39,0,2644,1,0,20,253,1,-1,0,1
2300,36,0,16430,1,0,6,197,3,-1,0,1
2301,35,0,13,0,0,22,94,2,-1,0,1
2302,57,0,14,0,1,22,445,2,-1,0,1
2303,28,0,769,1,0,15,153,1,371,2,1
2304,43,0,3485,0,0,18,113,1,-1,0,1
2305,57,0,139,0,0,17,80,1,-1,0,1
2306,34,0,202,1,0,15,318,1,-1,0,1
2307,36,0,6,1,0,27,100,1,435,1,1
2308,47,0,2515,0,0,20,40,3,-1,0,1
2309,36,0,5195,1,0,2,55,25,-1,0,1
2310,33,0,2098,0,0,20,67,1,-1,0,1
2311,57,0,320,0,0,7,76,2,-1,0,1
2312,57,0,3431,1,0,16,73,1,-1,0,1
2313,34,0,50,1,0,20,89,2,-1,0,1
2314,51,0,370,1,0,19,109,3,-1,0,1
2315,54,0,-182,0,0,9,98,1,-1,0,1
2316,52,0,1623,1,0,5,21,17,-1,0,1
2317,43,0,13342,1,0,18,465,1,-1,0,1
2318,58,0,6570,0,0,21,106,3,-1,0,1
2319,53,0,225,1,0,20,304,1,340,1,1
2320,44,0,-665,0,0,30,342,3,-1,0,1
2321,29,0,0,0,0,16,16,25,-1,0,1
2322,27,0,54,1,0,28,543,2,-1,0,0
2323,35,0,46,0,0,8,338,3,-1,0,1
2324,40,0,2,0,0,22,197,5,-1,0,1
2325,34,0,103,1,1,8,956,2,-1,0,1
2326,38,0,883,1,0,12,95,1,327,9,1
2327,32,0,55,1,0,15,546,9,-1,0,1
2328,41,0,8238,1,1,30,124,4,-1,0,1
2329,25,0,913,1,0,7,113,4,-1,0,1
2330,38,0,595,1,0,7,245,3,-1,0,1
2331,26,0,7,1,0,22,188,2,-1,0,1
2332,37,0,1661,0,0,19,199,5,-1,0,1
2333,30,0,102,1,0,5,470,7,426,3,0
2334,36,0,338,0,0,14,90,1,-1,0,1
2335,33,0,3132,1,0,23,350,5,-1,0,1
2336,33,0,490,1,0,7,31,1,363,2,1
2337,35,0,2682,1,0,9,156,1,-1,0,1
2338,24,0,0,1,0,27,299,1,-1,0,1
2339,29,0,596,0,0,30,510,2,-1,0,1
2340,54,0,2059,1,0,25,177,4,-1,0,1
2341,27,0,132,0,0,13,123,2,-1,0,1
2342,34,0,0,0,0,2,270,1,-1,0,1
2343,39,0,385,1,0,16,225,4,-1,0,1
2344,38,0,223,0,0,28,63,1,-1,0,1
2345,37,0,0,1,0,3,247,13,-1,0,1
2346,26,0,512,1,1,30,206,5,239,3,1
2347,36,0,1169,1,0,6,168,2,-1,0,1
2348,35,0,71,1,0,21,836,12,-1,0,1
2349,30,0,940,0,0,8,131,2,-1,0,1
2350,25,0,-80,1,1,3,89,1,-1,0,1
2351,34,0,0,1,0,29,116,4,-1,0,1
2352,52,0,1317,0,0,12,58,1,-1,0,1
2353,39,0,179,0,0,6,36,1,-1,0,1
2354,34,0,1007,1,0,21,240,2,-1,0,1
2355,34,0,0,0,0,22,132,4,-1,0,1
2356,30,0,1286,1,1,17,544,1,-1,0,1
2357,33,0,804,1,1,8,266,1,-1,0,1
2358,30,0,4,0,0,4,443,2,-1,0,1
2359,51,0,0,1,0,10,324,1,-1,0,1
2360,36,0,417,1,0,6,15,10,207,3,1
2361,48,0,1678,0,0,28,263,2,-1,0,1
2362,37,0,532,1,0,11,199,1,-1,0,1
2363,58,0,407,1,0,29,145,2,-1,0,1
2364,56,0,659,0,1,2,56,1,-1,0,1
2365,34,0,393,1,0,5,11,9,-1,0,1
2366,33,0,661,1,0,18,411,1,173,2,1
2367,26,0,0,0,0,29,165,23,-1,0,1
2368,40,0,838,1,0,12,619,3,-1,0,1
2369,35,0,195,1,0,17,203,1,-1,0,1
2370,45,0,68,1,0,7,254,1,-1,0,1
2371,37,0,-242,1,0,13,1149,6,-1,0,0
2372,35,0,321,1,0,9,189,1,-1,0,1
2373,43,0,3403,1,0,12,707,2,97,2,0
2374,28,0,8,1,0,15,196,1,-1,0,1
2375,32,0,739,1,0,9,171,1,-1,0,1
2376,26,0,622,0,0,28,1451,2,-1,0,0
2377,35,0,152,1,0,2,563,1,-1,0,0
2378,35,0,2,0,0,11,239,4,-1,0,1
2379,39,0,1439,1,0,28,73,6,-1,0,1
2380,42,0,1491,1,0,6,203,2,334,2,1
2381,32,0,6402,1,0,6,158,1,167,1,1
2382,30,0,1210,0,0,9,100,4,-1,0,1
2383,26,0,122,0,1,8,160,1,-1,0,1
2384,30,0,0,1,0,19,661,1,-1,0,1
2385,32,0,62,1,0,14,166,1,-1,0,1
2386,47,0,3333,1,1,29,114,2,-1,0,1
2387,33,0,16992,1,0,29,58,1,-1,0,1
2388,57,0,23,1,0,31,25,8,-1,0,1
2389,35,0,0,1,0,7,121,2,-1,0,1
2390,53,0,6072,0,1,16,226,4,-1,0,1
2391,24,0,366,0,1,16,234,2,-1,0,1
2392,54,0,0,0,1,10,88,1,-1,0,1
2393,31,0,1343,1,1,21,85,1,-1,0,1
2394,41,0,2105,1,0,18,134,1,-1,0,1
2395,44,0,2319,0,0,4,251,3,-1,0,1
2396,35,0,35,1,0,14,152,1,-1,0,1
2397,30,0,877,0,0,13,202,1,83,5,1
2398,43,0,30,1,0,30,379,17,-1,0,1
2399,51,1,-2082,0,1,28,123,6,-1,0,1
2400,60,0,89,0,0,30,156,2,-1,0,1
2401,43,0,104,0,0,17,332,1,-1,0,1
2402,31,0,1750,1,0,14,90,3,-1,0,1
2403,56,0,772,1,0,20,291,1,-1,0,1
2404,42,0,1048,1,0,6,23,2,-1,0,1
2405,52,0,592,0,0,21,122,2,-1,0,1
2406,40,0,0,1,1,26,105,2,172,1,1
2407,36,0,3064,1,0,11,1143,4,-1,0,1
2408,40,0,33,0,0,26,70,3,-1,0,1
2409,46,0,0,1,0,8,264,2,-1,0,1
2410,32,0,1649,0,0,27,204,2,-1,0,1
2411,31,0,287,1,0,19,182,1,-1,0,1
2412,41,0,0,1,0,17,386,2,-1,0,1
2413,58,0,419,0,1,5,295,3,-1,0,1
2414,36,0,257,1,0,12,86,2,-1,0,1
2415,52,0,118,0,0,28,16,20,-1,0,1
2416,42,0,251,0,0,20,413,2,-1,0,1
2417,32,0,1731,1,1,29,323,3,-1,0,1
2418,62,0,0,0,0,13,78,3,-1,0,1
2419,31,0,23,0,0,25,121,3,-1,0,1
2420,41,1,-386,0,1,20,477,1,-1,0,0
2421,34,0,5498,0,0,19,265,1,-1,0,1
2422,44,0,5063,0,0,27,418,2,-1,0,0
2423,42,0,7041,1,0,28,386,4,-1,0,1
2424,37,0,654,0,0,19,594,2,-1,0,1
2425,47,0,1890,0,0,8,161,1,-1,0,1
2426,32,0,2400,1,1,5,450,3,-1,0,1
2427,46,0,519,1,0,25,217,6,-1,0,1
2428,39,0,1190,0,0,8,136,1,-1,0,1
2429,28,0,229,1,0,9,322,1,-1,0,1
2430,26,0,203,0,0,16,104,1,196,1,1
2431,52,0,1818,0,1,17,189,2,111,4,1
2432,42,0,1289,0,0,15,250,4,415,2,0
2433,33,0,39,0,0,19,123,5,-1,0,1
2434,73,0,796,0,0,23,427,1,182,2,0
2435,35,0,57,0,1,8,632,2,-1,0,1
2436,40,0,1548,1,0,13,101,3,-1,0,1
2437,51,0,117,0,0,24,467,2,88,4,0
2438,37,0,0,1,0,16,640,2,-1,0,1
2439,39,0,691,1,1,16,517,1,255,1,1
2440,28,0,64,1,0,13,160,3,-1,0,1
2441,49,0,0,1,0,12,177,3,-1,0,1
2442,36,0,957,1,0,21,206,1,-1,0,1
2443,45,0,118,1,0,7,208,2,-1,0,1
2444,29,0,218,1,0,12,169,1,-1,0,1
2445,35,0,724,1,0,14,287,2,415,1,0
2446,35,0,20,1,1,17,505,3,-1,0,1
2447,30,0,-28,1,0,18,284,2,371,1,1
2448,46,0,665,0,0,30,89,4,235,2,1
2449,25,0,5,0,0,29,138,1,-1,0,1
2450,36,0,925,0,0,14,321,3,189,4,0
2451,42,0,2519,1,0,15,262,4,-1,0,1
2452,57,0,3927,0,0,13,61,1,-1,0,1
2453,42,0,401,1,0,24,217,9,-1,0,1
2454,29,0,581,1,1,14,192,2,-1,0,1
2455,36,0,1327,0,0,29,174,2,-1,0,1
2456,31,0,3242,0,0,25,292,2,-1,0,1
2457,59,0,3163,1,0,29,240,2,-1,0,1
2458,50,0,32,0,0,4,282,2,-1,0,1
2459,47,0,310,1,1,14,128,6,-1,0,1
2460,46,0,0,0,0,2,161,1,-1,0,1
2461,26,0,155,1,0,29,291,1,244,4,1
2462,31,0,11386,1,0,20,356,1,-1,0,1
2463,30,0,1380,1,0,21,294,2,-1,0,1
2464,47,0,2443,0,0,18,422,1,-1,0,1
2465,23,0,1129,1,0,28,806,1,-1,0,0
2466,44,0,4232,0,0,16,227,1,-1,0,1
2467,42,0,5564,0,0,17,560,2,-1,0,1
2468,32,0,-402,1,0,17,135,1,-1,0,1
2469,28,0,1323,1,0,3,361,1,-1,0,1
2470,57,0,1623,1,1,18,246,1,-1,0,1
2471,38,0,1042,1,0,4,419,2,-1,0,1
2472,22,0,2488,0,0,8,449,2,38,10,0
2473,54,0,865,1,0,17,71,1,-1,0,1
2474,32,0,-1053,1,0,21,357,3,-1,0,1
2475,32,0,1667,1,0,18,164,2,179,3,1
2476,59,0,975,1,0,15,263,4,-1,0,1
2477,45,0,2571,0,0,18,146,2,-1,0,1
2478,53,0,732,0,0,27,759,2,-1,0,0
2479,50,0,769,0,0,28,72,2,363,4,1
2480,34,0,-136,1,1,12,131,2,-1,0,1
2481,35,0,3636,0,1,21,808,2,-1,0,0
2482,30,0,931,0,0,17,1183,1,-1,0,1
2483,62,0,565,0,0,4,123,3,-1,0,1
2484,40,0,271,1,0,29,483,2,-1,0,1
2485,26,0,1153,0,0,4,238,3,-1,0,1
2486,34,0,-73,1,0,11,90,1,-1,0,1
2487,50,0,558,0,0,9,464,1,683,6,0
2488,31,0,137,0,0,22,385,9,-1,0,1
2489,35,0,700,1,0,23,240,2,-1,0,1
2490,55,0,-966,0,1,14,104,1,-1,0,1
2491,34,0,96,0,0,29,109,2,-1,0,1
2492,58,0,4007,0,0,30,598,4,-1,0,1
2493,50,0,567,1,0,16,274,8,-1,0,1
2494,31,0,40,0,0,7,123,2,-1,0,1
2495,47,0,136,0,1,23,70,1,-1,0,1
2496,38,0,917,1,0,23,260,1,-1,0,1
2497,46,0,593,1,0,29,190,3,-1,0,1
2498,42,0,505,1,0,14,521,2,-1,0,1
2499,34,0,2542,1,0,14,228,1,-1,0,1
2500,37,0,5355,0,0,17,466,4,-1,0,0
2501,38,0,807,0,0,27,74,2,-1,0,1
2502,59,0,9976,1,0,29,57,2,-1,0,1
2503,32,0,0,0,0,30,119,3,-1,0,1
2504,55,0,540,0,0,19,124,2,-1,0,1
2505,35,0,280,1,1,31,65,50,-1,0,1
2506,56,0,-59,0,1,28,127,6,-1,0,1
2507,27,1,-517,1,0,14,172,3,-1,0,1
2508,42,0,2613,1,0,30,174,6,-1,0,1
2509,42,0,-7,0,0,31,41,6,-1,0,1
2510,41,0,0,1,0,30,232,3,-1,0,1
2511,53,1,-200,0,1,6,161,1,-1,0,1
2512,67,0,2301,0,0,16,124,1,-1,0,1
2513,53,0,104,0,1,5,701,1,-1,0,0
2514,33,0,191,1,0,9,162,2,-1,0,1
2515,31,0,694,1,0,6,431,2,-1,0,1
2516,31,0,212,1,0,18,191,3,-1,0,1
2517,30,0,1882,1,0,11,249,5,-1,0,1
2518,48,0,131,1,0,6,189,1,-1,0,1
2519,30,0,175,0,0,25,167,4,-1,0,1
2520,43,1,0,0,0,29,73,4,-1,0,1
2521,38,0,4425,1,0,30,162,1,-1,0,1
2522,46,0,3533,1,0,12,235,2,-1,0,1
2523,59,0,3573,0,0,15,44,1,-1,0,1
2524,44,0,476,1,1,26,127,2,-1,0,1
2525,35,0,1257,1,0,20,93,3,329,7,1
2526,55,0,23,0,0,30,143,1,2,3,1
2527,39,0,0,1,0,16,81,2,-1,0,1
2528,36,0,398,1,1,17,77,2,-1,0,1
2529,33,0,745,1,0,23,115,4,-1,0,1
2530,48,0,8106,0,0,17,125,1,111,3,1
2531,33,0,0,0,0,19,53,4,-1,0,1
2532,67,0,696,0,0,4,77,2,-1,0,1
2533,48,0,1266,1,0,3,45,1,-1,0,1
2534,57,0,2416,0,0,11,74,2,-1,0,1
2535,31,0,25,0,0,21,169,5,-1,0,1
2536,30,0,7513,0,0,11,269,2,-1,0,1
2537,56,0,29,0,0,29,52,2,227,1,1
2538,26,0,5116,1,0,22,246,3,-1,0,1
2539,44,0,-1746,1,0,20,218,1,-1,0,1
2540,44,0,14,0,0,13,167,1,92,1,0
2541,31,0,4148,1,0,21,316,3,99,9,0
2542,47,0,14,1,0,15,142,1,-1,0,1
2543,30,0,105,1,0,21,75,1,-1,0,1
2544,37,0,767,0,1,2,204,1,-1,0,1
2545,56,0,0,0,1,10,542,1,-1,0,1
2546,43,0,-228,1,1,16,122,2,-1,0,1
2547,42,0,508,1,0,30,70,1,-1,0,1
2548,60,0,725,1,0,8,266,1,-1,0,1
2549,34,0,41,1,0,6,34,9,-1,0,1
2550,34,0,184,0,0,22,203,4,-1,0,1
2551,41,0,251,0,1,6,85,3,-1,0,1
2552,38,0,-17,0,0,21,11,4,-1,0,1
2553,23,0,-19,1,0,20,13,10,-1,0,1
2554,33,0,1064,1,0,13,562,1,-1,0,0
2555,36,0,777,1,0,6,185,3,-1,0,1
2556,49,0,377,0,0,22,158,1,59,2,1
2557,34,0,479,1,0,12,515,1,350,5,0
2558,40,0,-375,1,0,13,60,5,-1,0,1
2559,72,0,796,0,0,24,173,2,-1,0,1
2560,43,0,17,1,0,16,353,4,-1,0,1
2561,44,0,1071,1,0,11,143,3,357,1,1
2562,35,0,0,1,0,20,18,5,-1,0,1
2563,46,0,7378,0,0,18,466,1,-1,0,1
2564,55,0,865,1,0,17,85,1,151,1,1
2565,50,0,-701,1,1,24,148,1,-1,0,1
2566,23,0,817,1,0,18,123,1,-1,0,1
2567,34,0,1387,0,0,30,121,1,-1,0,1
2568,40,0,0,1,1,29,245,3,-1,0,1
2569,61,0,2917,0,0,6,215,1,-1,0,0
2570,53,0,4541,1,0,15,190,6,-1,0,1
2571,57,0,0,0,0,13,44,1,-1,0,1
2572,28,0,4287,0,0,30,171,1,-1,0,1
2573,25,0,242,1,0,30,62,12,-1,0,1
2574,38,0,171,1,1,20,172,1,-1,0,1
2575,27,0,259,1,0,23,78,10,-1,0,1
2576,45,0,827,1,0,15,319,5,-1,0,1
2577,31,0,469,0,1,2,111,1,-1,0,1
2578,39,0,2226,1,0,6,158,1,-1,0,1
2579,42,0,0,0,0,29,82,12,-1,0,1
2580,46,0,477,1,0,20,128,6,-1,0,1
2581,36,0,42,1,0,8,102,4,-1,0,1
2582,30,0,775,1,0,16,124,2,-1,0,1
2583,32,0,9,1,0,17,334,2,-1,0,1
2584,52,0,2557,0,0,28,134,5,204,2,0
2585,31,0,2395,0,0,27,218,1,-1,0,1
2586,60,0,4895,0,0,9,313,1,-1,0,1
2587,35,0,376,1,1,6,207,3,-1,0,1
2588,38,0,389,1,0,6,262,1,-1,0,1
2589,46,0,134,0,0,19,134,2,-1,0,1
2590,45,0,1273,1,1,11,197,3,-1,0,1
2591,59,0,0,1,0,12,214,3,-1,0,1
2592,34,0,2892,1,1,30,1165,7,-1,0,1
2593,33,0,0,1,0,7,177,2,-1,0,1
2594,46,0,295,1,0,23,141,6,-1,0,1
2595,48,0,292,1,1,29,164,6,-1,0,1
2596,31,0,85,0,0,16,151,1,-1,0,1
2597,32,0,4,0,0,4,145,2,260,4,1
2598,35,0,-587,1,0,26,111,1,-1,0,1
2599,36,0,367,0,0,2,217,1,221,1,1
2600,52,0,-1224,1,0,7,253,4,-1,0,1
2601,45,0,959,0,0,18,74,1,-1,0,1
2602,34,0,0,0,0,20,263,2,-1,0,1
2603,25,1,-589,1,0,3,233,1,-1,0,1
2604,26,0,-8,0,0,13,402,2,-1,0,1
2605,57,0,0,0,0,30,585,1,-1,0,1
2606,48,0,247,1,1,14,145,1,-1,0,1
2607,48,0,5543,0,0,16,143,5,-1,0,1
2608,32,0,642,0,1,8,524,1,-1,0,1
2609,58,0,11,0,0,11,270,1,-1,0,1
2610,57,0,-226,1,0,4,272,1,-1,0,1
2611,31,0,5191,0,0,20,187,2,-1,0,1
2612,33,0,-320,0,0,18,268,2,-1,0,1
2613,53,0,2289,1,1,17,183,1,-1,0,1
2614,36,0,725,1,0,27,123,3,99,8,1
2615,32,0,705,1,0,20,20,4,-1,0,1
2616,45,0,776,1,0,6,232,4,253,1,1
2617,35,0,816,1,0,19,547,7,-1,0,1
2618,41,0,171,0,0,21,71,9,-1,0,1
2619,54,0,812,0,0,31,113,6,-1,0,1
2620,49,0,823,0,0,8,780,4,-1,0,0
2621,28,0,1453,1,0,12,246,1,343,1,1
2622,24,0,431,1,0,3,108,12,-1,0,1
2623,30,0,1009,1,0,29,253,1,-1,0,1
2624,32,0,286,1,0,6,175,1,-1,0,1
2625,53,0,22370,1,0,15,106,1,-1,0,1
2626,42,0,2111,1,0,7,86,2,-1,0,1
2627,48,0,5366,1,0,21,248,3,-1,0,1
2628,33,0,181,1,1,28,265,2,-1,0,1
2629,31,0,-452,1,0,26,182,5,-1,0,1
2630,56,0,1770,0,0,5,916,3,-1,0,1
2631,58,0,0,0,0,4,506,1,-1,0,1
2632,37,0,-296,1,0,20,81,1,-1,0,1
2633,59,0,2358,1,0,17,30,1,-1,0,1
2634,50,0,1200,0,0,14,904,3,-1,0,0
2635,39,0,109,1,0,6,699,3,-1,0,1
2636,30,0,616,1,0,6,19,1,-1,0,1
2637,47,0,4906,1,0,14,389,1,-1,0,1
2638,44,0,313,0,0,6,211,4,-1,0,1
2639,38,0,290,1,0,16,283,1,-1,0,1
2640,50,0,1240,0,0,12,474,2,-1,0,1
2641,27,0,3672,1,0,15,157,2,351,5,1
2642,73,0,19,0,0,5,509,2,-1,0,1
2643,46,0,143,1,0,7,279,1,-1,0,1
2644,56,0,212,0,1,17,27,1,-1,0,1
2645,36,0,9,0,0,11,386,4,-1,0,0
2646,33,0,3074,0,0,18,679,1,-1,0,1
2647,40,0,1734,1,0,2,169,1,-1,0,1
2648,52,0,575,0,0,3,315,1,-1,0,1
2649,51,0,397,1,0,20,293,2,-1,0,1
2650,33,0,640,1,0,3,439,3,-1,0,1
2651,54,0,158,1,0,19,198,1,-1,0,1
2652,44,0,2984,1,0,15,770,2,-1,0,1
2653,50,0,1011,1,0,30,340,2,-1,0,1
2654,45,0,0,1,0,26,1472,1,192,4,0
2655,36,0,1133,1,0,4,293,1,181,2,0
2656,42,0,4945,1,0,2,311,2,-1,0,0
2657,37,0,712,1,0,18,291,2,-1,0,1
2658,28,0,-427,1,1,21,965,2,-1,0,1
2659,56,0,2146,0,1,9,594,1,-1,0,1
2660,59,0,92,1,0,12,139,2,350,1,1
2661,32,0,10,1,0,6,501,4,-1,0,1
2662,57,0,1238,1,0,15,274,1,-1,0,1
2663,49,0,981,1,0,21,10,3,-1,0,1
2664,56,0,575,0,0,20,18,2,-1,0,1
2665,48,0,-70,0,0,14,243,1,-1,0,1
2666,27,0,3733,1,0,22,198,1,98,6,0
2667,31,0,574,1,0,16,410,2,-1,0,1
2668,28,0,43,0,0,19,190,1,-1,0,1
2669,36,0,428,0,0,28,121,1,-1,0,1
2670,58,0,0,1,0,9,148,1,-1,0,1
2671,46,0,0,1,1,20,239,2,259,2,1
2672,32,0,474,1,0,7,90,3,-1,0,1
2673,39,0,-540,0,0,6,29,1,-1,0,1
2674,35,0,560,1,0,2,58,1,136,1,1
2675,31,0,325,1,0,18,1139,2,-1,0,0
2676,29,0,437,0,0,5,504,1,92,1,0
2677,48,0,574,0,0,5,348,1,-1,0,1
2678,60,0,0,0,0,30,130,3,-1,0,1
2679,74,0,935,0,0,26,100,1,104,1,1
2680,30,0,699,1,0,29,544,1,-1,0,1
2681,52,0,0,0,0,19,182,11,-1,0,1
2682,24,0,-220,1,0,2,90,1,-1,0,1
2683,29,0,11417,1,0,28,272,2,-1,0,1
2684,33,0,212,1,0,11,260,2,-1,0,1
2685,34,0,67,1,1,8,672,3,-1,0,1
2686,45,0,0,0,0,29,264,1,-1,0,0
2687,31,0,0,0,1,15,275,2,-1,0,1
2688,45,0,1673,0,0,23,76,1,-1,0,1
2689,27,0,-1202,1,0,4,749,2,-1,0,1
2690,30,0,4213,0,0,25,142,4,-1,0,1
2691,45,0,0,0,0,26,454,2,-1,0,1
2692,57,0,1521,1,1,18,102,2,178,5,1
