URL,age,balance,day,duration,campaign,pdays,previous,label
726,60,364,6,631,2,-1,0,0
727,42,55,6,176,5,-1,0,0
728,42,101,6,32,3,-1,0,0
729,44,105,6,1529,2,-1,0,0
730,51,325,6,254,2,-1,0,0
731,49,198,6,200,2,-1,0,0
732,47,209,6,135,2,-1,0,0
733,37,183,6,112,4,-1,0,0
734,34,105,6,314,3,-1,0,0
735,35,109,6,597,3,-1,0,0
736,35,376,6,207,3,-1,0,0
737,40,-7,6,410,2,-1,0,0
738,55,0,6,160,3,-1,0,0
739,55,143,6,42,3,-1,0,0
740,35,550,6,55,2,-1,0,0
741,57,162,6,155,2,-1,0,0
742,53,115,6,336,3,-1,0,0
743,41,512,6,233,2,-1,0,0
744,57,807,6,211,2,-1,0,0
745,45,248,6,88,5,-1,0,0
746,43,1211,6,208,3,-1,0,0
747,56,7,6,305,2,-1,0,0
748,31,281,6,206,2,-1,0,0
749,37,88,6,128,2,-1,0,0
750,30,32,6,122,3,-1,0,0
751,30,115,6,66,3,-1,0,0
752,54,254,6,66,2,-1,0,0
753,36,144,6,164,2,-1,0,0
754,55,383,6,343,3,-1,0,0
755,37,569,6,126,2,-1,0,0
756,38,0,6,59,3,-1,0,0
757,48,3754,6,249,3,-1,0,0
758,55,6920,6,406,3,-1,0,0
759,59,307,6,250,7,-1,0,0
760,37,-421,6,183,5,-1,0,0
761,33,60,6,190,3,-1,0,0
762,44,67,6,220,2,-1,0,0
763,57,402,6,153,3,-1,0,0
764,30,800,6,95,2,-1,0,0
765,42,239,6,191,3,-1,0,0
766,51,421,6,216,2,-1,0,0
767,44,161,7,89,2,-1,0,0
768,46,289,7,51,3,-1,0,0
769,29,110,7,169,3,-1,0,0
770,39,245,7,148,3,-1,0,0
771,42,0,7,132,3,-1,0,0
772,50,156,7,117,3,-1,0,0
773,42,0,7,275,4,-1,0,0
774,39,20,7,124,2,-1,0,0
775,55,92,7,118,3,-1,0,0
776,46,89,7,479,2,-1,0,0
777,42,166,7,285,3,-1,0,0
778,45,103,7,35,4,-1,0,0
779,43,-454,7,322,2,-1,0,0
780,42,445,7,202,2,-1,0,0
781,30,4,7,172,8,-1,0,0
782,47,1001,7,201,4,-1,0,0
783,51,-69,7,216,3,-1,0,0
784,38,42,7,195,2,-1,0,0
785,57,1617,7,96,2,-1,0,0
786,42,221,7,720,2,-1,0,0
787,32,210,7,188,2,-1,0,0
788,46,0,7,70,2,-1,0,0
789,29,185,7,141,3,-1,0,0
790,59,836,7,106,1,-1,0,0
791,32,301,7,395,2,-1,0,0
792,44,503,7,629,2,-1,0,0
793,40,407,7,502,1,-1,0,0
794,31,53,7,446,1,-1,0,0
795,46,2303,7,241,1,-1,0,0
796,43,144,7,131,3,-1,0,0
797,34,205,7,312,1,-1,0,0
798,39,305,7,275,6,-1,0,0
799,30,251,7,120,2,-1,0,0
800,56,0,7,333,4,-1,0,0
801,29,8,7,113,1,-1,0,0
802,40,139,7,91,1,-1,0,0
803,36,184,7,128,3,-1,0,0
804,37,238,7,200,2,-1,0,0
805,35,0,7,326,1,-1,0,0
806,35,0,7,292,1,-1,0,0
807,47,222,7,68,1,-1,0,0
808,31,414,7,215,1,-1,0,0
809,56,223,7,97,1,-1,0,0
810,57,197,7,32,1,-1,0,0
811,36,-251,7,162,1,-1,0,0
812,45,-139,7,152,3,-1,0,0
813,47,733,7,268,1,-1,0,0
814,29,0,7,104,2,-1,0,0
815,57,1,7,852,1,-1,0,0
816,45,97,7,923,3,-1,0,0
817,31,435,7,159,2,-1,0,0
818,31,0,7,953,3,-1,0,0
819,37,147,7,416,2,-1,0,0
820,30,3,7,174,1,-1,0,0
821,58,1109,7,180,1,-1,0,0
822,33,404,7,139,1,-1,0,0
823,39,981,7,294,1,-1,0,0
824,33,95,7,102,1,-1,0,0
825,34,302,7,124,1,-1,0,0
826,36,-290,7,128,1,-1,0,0
827,37,259,7,130,1,-1,0,0
828,35,527,7,143,1,-1,0,0
829,55,102,7,74,1,-1,0,0
830,34,872,7,105,2,-1,0,0
831,40,490,7,477,2,-1,0,0
832,42,19,7,158,1,-1,0,0
833,37,16,7,250,1,-1,0,0
834,42,386,7,168,1,-1,0,0
835,35,539,7,520,1,-1,0,0
836,44,-329,7,171,1,-1,0,0
837,30,-174,7,113,1,-1,0,0
838,45,68,7,254,1,-1,0,0
839,35,-532,7,149,1,-1,0,0
840,36,0,7,133,2,-1,0,0
841,49,64,7,293,3,-1,0,0
842,31,1415,7,485,1,-1,0,0
843,31,147,7,374,1,-1,0,0
844,39,72,7,425,6,-1,0,0
845,37,-196,7,207,1,-1,0,0
846,33,716,7,83,3,-1,0,0
847,37,0,7,228,1,-1,0,0
848,42,-246,7,149,1,-1,0,0
849,56,-203,7,139,1,-1,0,0
850,37,245,7,732,2,-1,0,1
851,36,342,7,142,1,-1,0,0
852,29,3,7,359,1,-1,0,0
853,54,-248,7,112,1,-1,0,0
854,38,376,7,1521,1,-1,0,0
855,43,370,7,216,1,-1,0,0
856,47,594,7,161,1,-1,0,0
857,47,387,7,122,2,-1,0,0
858,38,208,7,800,1,-1,0,0
859,40,563,7,615,1,-1,0,0
860,33,392,7,254,1,-1,0,0
861,33,165,7,111,1,-1,0,0
862,53,236,7,354,1,-1,0,0
863,37,52,7,359,1,-1,0,0
864,40,1265,7,97,1,-1,0,0
865,37,693,7,327,3,-1,0,0
866,35,118,7,236,1,-1,0,0
867,49,3659,7,160,1,-1,0,0
868,26,24,7,180,1,-1,0,0
869,38,673,7,184,1,-1,0,0
870,52,273,7,227,1,-1,0,0
871,33,327,7,109,1,-1,0,0
872,31,299,7,492,2,-1,0,0
873,32,0,7,298,1,-1,0,0
874,35,109,7,83,2,-1,0,0
875,55,552,7,241,2,-1,0,0
876,32,473,7,204,2,-1,0,0
877,37,414,7,131,1,-1,0,0
878,45,154,7,1138,1,-1,0,1
879,31,344,7,123,1,-1,0,0
880,38,8,7,125,1,-1,0,0
881,37,78,7,295,2,-1,0,0
882,38,266,7,287,1,-1,0,0
883,33,98,7,109,1,-1,0,0
884,38,83,7,140,2,-1,0,0
885,37,45,7,204,1,-1,0,0
886,29,8,7,233,1,-1,0,0
887,42,263,7,254,1,-1,0,0
888,40,306,7,184,2,-1,0,0
889,32,233,7,193,1,-1,0,0
890,47,447,7,126,1,-1,0,0
891,29,872,7,230,1,-1,0,0
892,53,-291,7,591,1,-1,0,1
893,31,309,7,294,1,-1,0,0
894,59,202,7,173,1,-1,0,0
895,29,56,7,336,1,-1,0,0
896,59,229,7,19,1,-1,0,0
897,44,143,7,153,1,-1,0,0
898,38,100,7,786,1,-1,0,1
899,49,326,7,99,2,-1,0,0
900,43,167,7,243,1,-1,0,0
901,52,545,7,260,1,-1,0,0
902,40,2100,7,164,2,-1,0,0
903,32,0,7,255,2,-1,0,0
904,47,192,7,47,1,-1,0,0
905,33,442,7,463,1,-1,0,0
906,35,267,7,192,1,-1,0,0
907,27,0,7,388,7,-1,0,0
908,50,377,7,221,1,-1,0,0
909,44,7624,7,126,5,-1,0,0
910,43,66,7,175,5,-1,0,0
911,51,37,7,256,6,-1,0,0
912,32,64,7,202,2,-1,0,0
913,47,34,7,104,1,-1,0,0
914,34,627,7,283,2,-1,0,0
915,57,1013,7,448,1,-1,0,0
916,43,140,7,127,1,-1,0,0
917,40,8823,7,378,1,-1,0,0
918,28,97,7,67,1,-1,0,0
919,38,5,7,221,2,-1,0,0
920,37,74,7,150,1,-1,0,0
921,44,58544,7,144,2,-1,0,0
922,41,169,7,296,2,-1,0,0
923,37,444,7,401,2,-1,0,0
924,30,542,7,435,2,-1,0,0
925,32,-205,7,388,1,-1,0,0
926,30,112,7,245,1,-1,0,0
927,35,39,7,143,1,-1,0,0
928,55,1268,7,223,2,-1,0,0
929,52,-98,7,423,1,-1,0,0
930,33,44,7,231,1,-1,0,0
931,55,-90,7,634,2,-1,0,0
932,33,0,7,107,1,-1,0,0
933,40,-94,7,227,1,-1,0,0
934,39,-345,7,69,1,-1,0,0
935,54,-932,7,799,1,-1,0,0
936,39,20,7,109,1,-1,0,0
937,49,90,7,127,1,-1,0,0
938,52,31,7,120,1,-1,0,0
939,27,134,7,68,3,-1,0,0
940,26,0,7,180,2,-1,0,0
941,40,61,7,112,3,-1,0,0
942,47,-5,7,444,1,-1,0,0
943,31,-45,7,246,2,-1,0,0
944,53,156,7,259,4,-1,0,0
945,31,564,7,223,3,-1,0,0
946,33,-6,7,566,2,-1,0,0
947,35,528,7,274,2,-1,0,0
948,46,1481,7,49,3,-1,0,0
949,31,2019,7,380,2,-1,0,0
950,35,1855,7,138,1,-1,0,0
951,29,147,7,376,2,-1,0,0
952,51,220,7,421,2,-1,0,0
953,33,198,7,121,2,-1,0,0
954,37,115,7,36,1,-1,0,0
955,43,87,7,328,2,-1,0,0
956,42,644,7,19,1,-1,0,0
957,28,225,7,866,2,-1,0,0
958,57,502,7,229,3,-1,0,0
959,38,-32,7,154,2,-1,0,0
960,39,106,7,56,1,-1,0,0
961,36,301,7,1581,2,-1,0,0
962,57,906,7,117,1,-1,0,0
963,44,187,7,185,1,-1,0,0
964,48,852,7,202,1,-1,0,0
965,46,143,7,279,1,-1,0,0
966,43,71,7,180,5,-1,0,0
967,49,1496,7,218,4,-1,0,0
968,29,703,7,129,5,-1,0,0
969,53,732,7,530,2,-1,0,0
970,30,21,7,104,2,-1,0,0
971,41,276,7,60,1,-1,0,0
972,33,0,7,432,1,-1,0,0
973,47,550,7,113,1,-1,0,0
974,58,268,7,516,1,-1,0,0
975,31,-825,7,179,2,-1,0,0
976,38,137,7,125,2,-1,0,0
977,60,42,7,386,2,-1,0,0
978,33,54,7,262,2,-1,0,0
979,33,1716,7,396,2,-1,0,0
980,52,270,7,294,2,-1,0,0
981,42,803,7,171,2,-1,0,0
982,30,102,7,614,2,-1,0,0
983,33,188,7,118,3,-1,0,0
984,46,207,7,485,4,-1,0,0
985,51,1466,7,406,2,-1,0,0
986,40,350,7,287,1,-1,0,0
987,50,159,7,216,2,-1,0,0
988,42,157,7,650,1,-1,0,0
989,38,0,7,55,1,-1,0,0
990,36,91,7,371,2,-1,0,0
991,37,849,7,166,1,-1,0,0
992,33,436,7,48,1,-1,0,0
993,38,-1,7,72,1,-1,0,0
994,52,297,7,55,1,-1,0,0
995,29,313,7,144,1,-1,0,0
996,37,310,7,474,1,-1,0,0
997,34,475,7,559,1,-1,0,0
998,43,61,7,261,1,-1,0,0
999,49,1377,7,1101,1,-1,0,0
1000,33,56,7,236,2,-1,0,0
1001,47,0,7,164,1,-1,0,0
1002,50,73,7,93,1,-1,0,0
1003,30,660,7,912,2,-1,0,0
1004,44,-79,7,179,2,-1,0,0
1005,44,558,7,485,1,-1,0,0
1006,30,342,7,206,2,-1,0,0
1007,40,-4,7,311,1,-1,0,0
1008,41,225,7,690,2,-1,0,0
1009,34,267,7,362,1,-1,0,0
1010,53,46,7,274,1,-1,0,0
1011,35,624,7,163,1,-1,0,0
1012,34,1107,7,345,1,-1,0,0
1013,39,573,7,329,1,-1,0,0
1014,39,406,7,68,1,-1,0,0
1015,52,220,7,143,3,-1,0,0
1016,34,2308,7,1062,1,-1,0,0
1017,37,139,7,71,1,-1,0,0
1018,39,367,7,106,1,-1,0,0
1019,52,278,7,688,2,-1,0,0
1020,35,229,7,103,3,-1,0,0
1021,36,1722,7,349,2,-1,0,0
1022,48,-500,7,78,5,-1,0,0
1023,31,308,7,194,1,-1,0,0
1024,43,1026,7,224,5,-1,0,0
1025,43,548,7,98,1,-1,0,0
1026,39,356,7,607,1,-1,0,0
1027,40,164,7,398,1,-1,0,0
1028,58,211,7,103,2,-1,0,0
1029,31,19,7,241,2,-1,0,0
1030,41,108,7,203,1,-1,0,0
1031,37,308,7,96,3,-1,0,0
1032,44,7,7,238,3,-1,0,0
1033,37,16,7,153,3,-1,0,0
1034,39,867,7,481,1,-1,0,0
1035,41,277,7,2177,4,-1,0,0
1036,52,196,7,119,3,-1,0,0
1037,29,365,7,245,2,-1,0,0
1038,60,1310,7,152,2,-1,0,0
1039,32,186,7,418,2,-1,0,0
1040,50,148,7,198,2,-1,0,0
1041,56,862,7,198,2,-1,0,0
1042,48,359,7,374,1,-1,0,0
1043,29,190,7,51,1,-1,0,0
1044,40,4,7,263,1,-1,0,0
1045,42,0,7,229,2,-1,0,0
1046,34,42,7,154,2,-1,0,0
1047,23,2605,7,278,6,-1,0,0
1048,30,60,7,306,5,-1,0,0
1049,51,98,7,114,2,-1,0,0
1050,52,-181,7,94,2,-1,0,0
1051,45,118,7,208,2,-1,0,0
1052,41,-15,7,169,2,-1,0,0
1053,27,671,7,332,2,-1,0,0
1054,50,1557,7,263,6,-1,0,0
1055,36,-20,7,353,3,-1,0,0
1056,46,323,7,108,6,-1,0,0
1057,44,-171,7,441,2,-1,0,0
1058,47,438,7,46,3,-1,0,0
1059,40,316,7,266,2,-1,0,0
1060,36,174,7,223,2,-1,0,0
1061,46,442,7,105,2,-1,0,0
1062,58,786,7,165,3,-1,0,0
1063,30,-317,7,381,2,-1,0,0
1064,43,667,7,228,3,-1,0,0
1065,29,-158,7,128,2,-1,0,0
1066,41,72,7,764,3,-1,0,0
1067,44,58,7,113,3,-1,0,0
1068,44,396,7,396,4,-1,0,0
1069,59,10,7,133,3,-1,0,0
1070,39,2887,7,42,2,-1,0,0
1071,42,0,7,234,4,-1,0,0
1072,31,89,7,297,3,-1,0,0
1073,29,50,7,50,2,-1,0,0
1074,39,29,7,214,2,-1,0,0
1075,44,420,7,110,2,-1,0,0
1076,49,114,7,99,2,-1,0,0
1077,39,365,7,274,4,-1,0,0
1078,27,0,7,191,4,-1,0,0
1079,56,-24,7,305,3,-1,0,0
1080,43,743,7,134,2,-1,0,0
1081,37,0,7,112,4,-1,0,0
1082,54,99,7,283,3,-1,0,0
1083,38,22,7,353,4,-1,0,0
1084,31,251,7,212,2,-1,0,0
1085,34,615,7,225,2,-1,0,0
1086,35,136,7,283,1,-1,0,0
1087,44,2167,7,1273,1,-1,0,0
1088,30,309,7,1574,2,-1,0,1
1089,51,221,7,139,3,-1,0,0
1090,37,321,7,228,2,-1,0,0
1091,39,-33,7,62,5,-1,0,0
1092,33,76,7,256,3,-1,0,0
1093,37,42,7,564,3,-1,0,0
1094,46,76,7,245,2,-1,0,0
1095,32,1293,7,161,2,-1,0,0
1096,43,526,7,79,4,-1,0,0
1097,59,873,7,152,3,-1,0,0
1098,46,40,7,591,3,-1,0,0
1099,47,117,7,113,2,-1,0,0
1100,31,671,7,193,3,-1,0,0
1101,30,145,7,299,2,-1,0,0
1102,38,1807,7,348,3,-1,0,0
1103,44,-212,7,103,4,-1,0,0
1104,52,133,7,253,8,-1,0,0
1105,29,566,7,127,2,-1,0,0
1106,43,1924,7,244,7,-1,0,0
1107,47,145,7,157,6,-1,0,0
1108,43,487,7,548,2,-1,0,0
1109,52,-57,7,114,3,-1,0,0
1110,32,81,7,126,5,-1,0,0
1111,40,-227,7,161,3,-1,0,0
1112,57,2710,7,333,1,-1,0,0
1113,30,98,7,155,1,-1,0,0
1114,48,1230,7,152,3,-1,0,0
1115,46,78,7,145,1,-1,0,0
1116,59,137,7,66,3,-1,0,0
1117,50,354,7,123,2,-1,0,0
1118,50,149,7,74,1,-1,0,0
1119,33,126,7,248,3,-1,0,0
1120,39,0,7,130,1,-1,0,0
1121,57,8266,7,71,1,-1,0,0
1122,49,51,7,984,1,-1,0,0
1123,41,258,7,252,1,-1,0,0
1124,43,117,7,84,2,-1,0,0
1125,29,199,7,1689,4,-1,0,1
1126,56,219,7,130,4,-1,0,0
1127,46,1571,7,489,2,-1,0,0
1128,42,223,7,41,3,-1,0,0
1129,36,-79,7,159,3,-1,0,0
1130,29,321,7,196,2,-1,0,0
1131,43,2527,7,276,4,-1,0,0
1132,48,5,7,697,2,-1,0,0
1133,38,20,7,81,2,-1,0,0
1134,46,1045,7,149,1,-1,0,0
1135,44,1,7,281,2,-1,0,0
1136,28,3,7,122,5,-1,0,0
1137,28,-55,7,361,2,-1,0,0
1138,36,141,7,319,3,-1,0,0
1139,37,374,7,944,3,-1,0,0
1140,56,93,7,282,2,-1,0,0
1141,46,460,7,1102,2,-1,0,1
1142,34,78,7,35,3,-1,0,0
1143,32,135,7,143,2,-1,0,0
1144,33,367,7,22,2,-1,0,0
1145,36,248,7,90,2,-1,0,0
1146,35,630,7,17,2,-1,0,0
1147,44,-30,7,404,5,-1,0,0
1148,37,157,7,238,2,-1,0,0
1149,48,268,7,71,4,-1,0,0
1150,38,164,7,309,2,-1,0,0
1151,44,-97,7,408,3,-1,0,0
1152,31,53,7,128,4,-1,0,0
1153,35,788,7,297,3,-1,0,0
1154,54,1904,7,280,3,-1,0,0
1155,28,260,7,374,2,-1,0,0
1156,38,447,7,365,4,-1,0,0
1157,48,720,8,177,3,-1,0,0
1158,31,2827,8,238,3,-1,0,0
1159,59,0,8,425,6,-1,0,0
1160,29,1117,8,77,2,-1,0,0
1161,28,597,8,223,2,-1,0,0
1162,50,362,8,201,2,-1,0,0
1163,31,120,8,239,2,-1,0,0
1164,32,89,8,308,3,-1,0,0
1165,30,442,8,137,2,-1,0,0
1166,32,111,8,162,2,-1,0,0
1167,29,247,8,134,1,-1,0,0
1168,30,1,8,175,5,-1,0,0
1169,34,6,8,125,3,-1,0,0
1170,34,-947,8,211,3,-1,0,0
1171,41,191,8,67,1,-1,0,0
1172,36,-147,8,156,1,-1,0,0
1173,31,703,8,943,2,-1,0,1
1174,39,70,8,813,1,-1,0,1
1175,36,83,8,178,1,-1,0,0
1176,39,125,8,142,1,-1,0,0
1177,37,190,8,194,1,-1,0,0
1178,52,46,8,132,1,-1,0,0
1179,25,1348,8,109,1,-1,0,0
1180,42,420,8,94,1,-1,0,0
1181,27,96,8,31,1,-1,0,0
1182,42,271,8,84,4,-1,0,0
1183,29,1320,8,489,1,-1,0,0
1184,38,54,8,180,1,-1,0,0
1185,42,198,8,314,1,-1,0,0
1186,35,1094,8,207,1,-1,0,0
1187,41,141,8,146,3,-1,0,0
1188,57,207,8,193,1,-1,0,0
1189,36,-206,8,177,2,-1,0,0
1190,56,177,8,1040,1,-1,0,0
1191,33,176,8,622,1,-1,0,0
1192,41,-413,8,170,2,-1,0,0
1193,33,-81,8,267,1,-1,0,0
1194,35,3837,8,1084,1,-1,0,1
1195,43,870,8,528,1,-1,0,0
1196,36,206,8,183,1,-1,0,0
1197,37,316,8,238,1,-1,0,0
1198,51,57,8,61,1,-1,0,0
1199,28,1,8,923,1,-1,0,0
1200,43,-7,8,70,1,-1,0,0
1201,32,611,8,541,3,-1,0,1
1202,36,157,8,41,1,-1,0,0
1203,33,233,8,221,4,-1,0,0
1204,39,419,8,35,1,-1,0,0
1205,28,134,8,262,1,-1,0,0
1206,26,2087,8,151,1,-1,0,0
1207,40,103,8,135,2,-1,0,0
1208,44,281,8,604,1,-1,0,0
1209,34,133,8,65,1,-1,0,0
1210,47,1865,8,380,3,-1,0,0
1211,55,325,8,693,1,-1,0,0
1212,48,-18,8,11,1,-1,0,0
1213,36,49,8,405,1,-1,0,0
1214,31,7444,8,20,1,-1,0,0
1215,30,59,8,202,1,-1,0,0
1216,46,45,8,235,1,-1,0,0
1217,30,387,8,75,1,-1,0,0
1218,32,5,8,134,1,-1,0,0
1219,48,71,8,101,2,-1,0,0
1220,48,96,8,255,1,-1,0,0
1221,36,72,8,80,1,-1,0,0
1222,41,1715,8,462,1,-1,0,0
1223,49,181,8,161,3,-1,0,0
1224,26,20,8,200,1,-1,0,0
1225,38,65,8,56,1,-1,0,0
1226,27,81,8,238,1,-1,0,0
1227,51,226,8,418,1,-1,0,0
1228,33,1128,8,139,2,-1,0,0
1229,53,582,8,96,2,-1,0,0
1230,36,5611,8,39,1,-1,0,0
1231,48,177,8,471,1,-1,0,0
1232,27,181,8,231,2,-1,0,0
1233,42,0,8,66,2,-1,0,0
1234,61,734,8,204,1,-1,0,0
1235,31,322,8,159,1,-1,0,0
1236,37,134,8,200,1,-1,0,0
1237,34,10350,8,187,3,-1,0,0
1238,55,84,8,166,1,-1,0,0
1239,24,620,8,144,1,-1,0,0
1240,41,254,8,690,1,-1,0,0
1241,34,0,8,323,1,-1,0,0
1242,29,5903,8,194,1,-1,0,0
1243,42,134,8,82,1,-1,0,0
1244,45,1381,8,269,1,-1,0,0
1245,49,104,8,285,1,-1,0,0
1246,26,318,8,101,1,-1,0,0
1247,35,2151,8,294,1,-1,0,0
1248,49,-8,8,1119,1,-1,0,1
1249,44,185,8,249,1,-1,0,0
1250,41,1773,8,106,1,-1,0,0
1251,50,40,8,152,1,-1,0,0
1252,58,44,8,12,2,-1,0,0
1253,43,0,8,187,1,-1,0,0
1254,34,0,8,214,2,-1,0,0
1255,57,3058,8,268,1,-1,0,0
1256,43,130,8,193,1,-1,0,0
1257,38,507,8,95,1,-1,0,0
1258,35,844,8,60,1,-1,0,0
1259,49,458,8,381,1,-1,0,0
1260,33,-744,8,206,1,-1,0,0
1261,60,-2,8,75,1,-1,0,0
1262,33,129,8,128,1,-1,0,0
1263,33,411,8,216,1,-1,0,0
1264,47,643,8,155,1,-1,0,0
1265,37,391,8,103,3,-1,0,0
1266,34,80,8,494,1,-1,0,0
1267,32,10,8,107,1,-1,0,0
1268,36,114,8,147,1,-1,0,0
1269,40,1,8,190,1,-1,0,0
1270,57,1341,8,339,2,-1,0,0
1271,48,4,8,198,1,-1,0,0
1272,26,2770,8,141,1,-1,0,0
1273,30,5956,8,255,1,-1,0,0
1274,41,55,8,1120,2,-1,0,1
1275,30,131,8,306,1,-1,0,0
1276,35,1942,8,249,1,-1,0,0
1277,36,298,8,215,1,-1,0,0
1278,52,291,8,143,1,-1,0,0
1279,45,85,8,162,1,-1,0,0
1280,35,797,8,81,1,-1,0,0
1281,46,152,8,33,4,-1,0,0
1282,39,481,8,204,1,-1,0,0
1283,38,66,8,124,1,-1,0,0
1284,38,4586,8,784,1,-1,0,0
1285,31,1798,8,393,1,-1,0,0
1286,39,220,8,87,2,-1,0,0
1287,32,715,8,108,2,-1,0,0
1288,32,442,8,207,1,-1,0,0
1289,26,85,8,278,2,-1,0,0
1290,35,319,8,74,1,-1,0,0
1291,26,-29,8,196,1,-1,0,0
1292,33,303,8,149,1,-1,0,0
1293,41,2398,8,287,2,-1,0,0
1294,30,31,8,229,1,-1,0,0
1295,36,1832,8,154,1,-1,0,0
1296,46,2019,8,357,1,-1,0,0
1297,30,3,8,147,1,-1,0,0
1298,46,397,8,93,1,-1,0,0
1299,38,1161,8,665,1,-1,0,0
1300,24,777,8,131,1,-1,0,0
1301,41,47,8,160,1,-1,0,0
1302,28,-58,8,74,1,-1,0,0
1303,55,1513,8,60,1,-1,0,0
1304,40,121,8,82,1,-1,0,0
1305,38,904,8,475,1,-1,0,0
1306,40,697,8,111,1,-1,0,0
1307,54,841,8,284,4,-1,0,0
1308,49,7317,8,140,1,-1,0,0
1309,44,-95,8,110,1,-1,0,0
1310,32,751,8,64,1,-1,0,0
1311,36,250,8,149,1,-1,0,0
1312,35,365,8,256,2,-1,0,0
1313,31,1315,8,156,1,-1,0,0
1314,34,65,8,63,3,-1,0,0
1315,36,1852,8,362,1,-1,0,0
1316,44,-84,8,32,3,-1,0,0
1317,44,36,8,712,1,-1,0,0
1318,51,125,8,102,2,-1,0,0
1319,36,0,8,338,2,-1,0,0
1320,37,105,8,69,2,-1,0,0
1321,31,432,8,446,1,-1,0,0
1322,42,555,8,249,2,-1,0,0
1323,55,-24,8,176,1,-1,0,0
1324,57,2261,8,1007,1,-1,0,0
1325,33,804,8,266,1,-1,0,0
1326,44,-617,8,172,1,-1,0,0
1327,30,-1,8,323,1,-1,0,0
1328,37,237,8,175,1,-1,0,0
1329,32,514,8,459,1,-1,0,0
1330,33,1988,8,211,2,-1,0,0
1331,31,491,8,237,1,-1,0,0
1332,46,675,8,50,1,-1,0,0
1333,34,177,8,500,1,-1,0,0
1334,51,340,8,186,1,-1,0,0
1335,49,230,8,96,1,-1,0,0
1336,52,0,8,98,1,-1,0,0
1337,43,2331,8,364,4,-1,0,0
1338,35,0,8,477,1,-1,0,0
1339,27,217,8,319,1,-1,0,0
1340,43,186,8,178,1,-1,0,0
1341,49,168,8,513,1,-1,0,1
1342,50,145,8,170,1,-1,0,0
1343,33,140,8,139,1,-1,0,0
1344,49,-22,8,70,1,-1,0,0
1345,50,389,8,110,1,-1,0,0
1346,42,323,8,280,2,-1,0,0
1347,28,6,8,667,1,-1,0,0
1348,41,225,8,63,2,-1,0,0
1349,34,142,8,159,4,-1,0,0
1350,58,5,8,177,2,-1,0,0
1351,46,174,8,108,3,-1,0,0
1352,46,-768,8,194,3,-1,0,0
1353,42,30,8,366,2,-1,0,0
1354,40,968,8,213,1,-1,0,0
1355,42,47,8,141,1,-1,0,0
1356,33,0,8,982,1,-1,0,0
1357,27,91,8,168,2,-1,0,0
1358,43,-77,8,468,1,-1,0,0
1359,28,486,8,180,1,-1,0,0
1360,34,341,8,195,1,-1,0,0
1361,37,50,8,352,3,-1,0,0
1362,41,205,8,91,1,-1,0,0
1363,39,762,8,288,1,-1,0,0
1364,37,31,8,72,1,-1,0,0
1365,41,-581,8,218,2,-1,0,0
1366,36,-45,8,289,1,-1,0,0
1367,51,0,8,384,1,-1,0,0
1368,28,120,8,130,3,-1,0,0
1369,31,335,8,226,1,-1,0,0
1370,33,-232,8,208,1,-1,0,0
1371,28,785,8,442,2,-1,0,1
1372,31,28,8,101,1,-1,0,0
1373,43,2067,8,756,1,-1,0,1
1374,48,448,8,189,1,-1,0,0
1375,26,37,8,108,1,-1,0,0
1376,34,301,8,205,1,-1,0,0
1377,38,668,8,238,1,-1,0,0
1378,51,115,8,136,1,-1,0,0
1379,49,275,8,14,1,-1,0,0
1380,60,414,8,395,1,-1,0,0
1381,32,3,8,161,1,-1,0,0
1382,36,496,8,269,3,-1,0,0
1383,28,150,8,491,1,-1,0,0
1384,34,163,8,44,1,-1,0,0
1385,40,1322,8,26,1,-1,0,0
1386,33,1713,8,22,1,-1,0,0
1387,37,242,8,161,8,-1,0,0
1388,40,-29,8,406,2,-1,0,0
1389,59,381,8,422,4,-1,0,0
1390,39,82,8,147,5,-1,0,0
1391,28,21,8,219,3,-1,0,0
1392,30,1801,8,807,2,-1,0,0
1393,40,640,8,347,2,-1,0,0
1394,28,113,8,534,2,-1,0,0
1395,39,1042,8,58,2,-1,0,0
1396,44,240,8,155,2,-1,0,0
1397,39,-244,8,152,2,-1,0,0
1398,30,70,8,461,3,-1,0,0
1399,35,-339,8,389,2,-1,0,0
1400,31,59,8,314,3,-1,0,0
1401,47,1222,8,28,3,-1,0,0
1402,26,-41,8,229,2,-1,0,0
1403,25,0,8,30,2,-1,0,0
1404,42,6,8,103,4,-1,0,0
1405,30,4,8,32,2,-1,0,0
1406,28,20,8,252,2,-1,0,0
1407,46,846,8,369,2,-1,0,0
1408,43,338,8,116,1,-1,0,0
1409,38,90,8,20,2,-1,0,0
1410,31,406,8,31,1,-1,0,0
1411,29,2,8,190,1,-1,0,0
1412,34,2211,8,149,1,-1,0,0
1413,40,87,8,210,1,-1,0,0
1414,30,178,8,234,1,-1,0,0
1415,44,185,8,63,1,-1,0,0
1416,38,-210,8,21,1,-1,0,0
1417,43,388,8,2087,2,-1,0,1
1418,32,1,8,102,1,-1,0,0
1419,33,879,8,245,1,-1,0,0
1420,32,214,8,190,1,-1,0,0
1421,40,698,8,223,2,-1,0,0
1422,34,1601,8,650,2,-1,0,0
1423,30,717,8,42,1,-1,0,0
1424,53,255,8,206,2,-1,0,0
1425,39,375,8,66,2,-1,0,0
1426,46,587,8,173,2,-1,0,0
1427,32,644,8,477,2,-1,0,0
1428,60,0,8,77,1,-1,0,0
